https://130.88.97.137/piwebapi,streams,A0EXpbRmwnc7kq0OSy1LydJJQxey0y1BT5hGA3gBQVqtCQgLR6A7xNbjk6RXQ6dns2VqAVk0tUEktUDAxLkRTLk1BTi5BQy5VS1xUUklBTkdVTFVNXEFJUiBRVUFMSVRZXE9YRk9SRCBST0FEfE5PIExFVkVM,interpolated,Anns_Pi_feed_Nitrogen
https://130.88.97.137/piwebapi,streams,A0EXpbRmwnc7kq0OSy1LydJJQxey0y1BT5hGA3gBQVqtCQgTCJD7SSGGEWWoAZlbaH5QAVk0tUEktUDAxLkRTLk1BTi5BQy5VS1xUUklBTkdVTFVNXEFJUiBRVUFMSVRZXE9YRk9SRCBST0FEfE5PMiBMRVZFTA,interpolated,Anns_Pi_feed_NO2
https://130.88.97.137/piwebapi,streams,A0EXpbRmwnc7kq0OSy1LydJJQvX1z10I55hGA3QBQVqtCQgXVe0MsMt-km_jVETA_vL0QVk0tUEktUDAxLkRTLk1BTi5BQy5VS1xUUklBTkdVTFVNXFdFQVRIRVJ8Q0xPVUQgQkFTRQ,interpolated,Anns_Pi_feed_CloudBase
